holds the hand of two children .,7
man is holding the hands of two boys .,2
boys eating ice cream are holding the hands of an adult .,7
young boys hold a man 's hands .,2
man grips the underhang of a rock .,2
man in jeans and a white shirt is standing near a rock formation with his back to the camera .,0
man is climbing a cliff with his feet on a brown metal plate,0
man wearing a white shirt and jeans attempts to climb a rock .,2
man in the white t-shirt is starting to climb a rock .,0
man in a black and red jacket and helmet does a stunt on a motorbike .,8
man standing on a motorcycle doing a stunt,7
person performing a wheelie trick on a motorcycle in a parking lot .,0
daredevil on reared motorcycle .,2
riding sideways on a motorcycle .,2
are two small girls smiling in a hallway,2
little girls in a hallway , a woman standing in the background .,2
sisters race through the hallways in the house .,0
small girls running down a hallway .,2
young girls at play in a home .,9
young boy and girl are playing in a tunnel .,9
children play inside a small yellow and blue tube .,7
children sit inside a blue and yellow tunnel .,7
girls play in a tunnel .,9
little kids playing in a colapsable fabric tunnel .,9
little girl hugs another little girl .,2
young child is being held by another child looking straight at us .,0
toddlers posing for the camera .,2
young children holding each other and posing .,7
young girls hug .,2
woman in a red sweater and a girl is in front of a girl in a green hoodie & a girl with a brown jacket and pink purse .,0
woman in a red sweater walks by two younger women talking near a busy street .,9
woman in a red sweater walks past two younger women who are chatting .,9
asian women , two young , one old , on an urban sidewalk .,9
Asian women are talking behind an older woman who is wearing a red sweater .,9
man in a red jacket is holding a piece of paper while posing .,9
Asian guy giving thumbs up with his eyes closed and tongue out .,7
Asian teenager in a red jacket has his thumb up and his tongue sticking out .,0
man giving thumbs up on street .,2
in red jacket giving a thumbs-up with one hand a holding ticket in other .,8
boy is whispering to a girl wearing a red and white hat and scarf .,2
person is whispering to another .,2
boy is whispering in the girls ear .,2
child in the red and white hat is listening to the child with the brown hair and green jacket .,8
children standing very close .,2
Japanese girls are wearing traditional dress .,9
Japanese ladies with colorful kimonos on them .,8
women dressed as geishas .,9
women dressed in brightly colored traditional asian clothes stand at the top of steps .,0
women in elaborate Japanese costumes .,9
child covers their mouth as they whisper to a friend .,0
child in green winter clothes is holding his or her hand up while two other children look at him or her .,0
children , dressed in heavy coats , gloves , and knit caps , cover their mouths .,0
children stand and whisper to each other as another looks on .,7
young children wearing wool caps and mitten covering their mouths while whispering to each other .,0
biker does a trick on a ramp .,0
bike rider jumping into the air over a wooden ramp .,9
boy performs a high-flying trick with his bicycle on a prepared course .,0
man jumps high in the air above a wooden ramp with a bicycle .,0
person doing bicycle tricks on a wooden ramp .,2
man is on top of a cliff overlooking a forest and lake .,9
man on a cliff .,2
man stands on a mountain overlooking trees and a lake .,7
man stands on a mountaintop looking over dry forests and lakes .,9
man has a blue shirt on and is standing in front of some snowy mountains .,9
brown dog is on the ground growling .,0
dog grinning at the camera .,2
dog is laying on his side on a sidewalk with his mouth open and showing his teeth .,0
dog shows his teeth while playing with another dog .,8
are two golden retrievers in this picture , but only one is visible and it appears to be smiling .,0
brown and white dog has is mouth open ready to catch a green ball .,8
brown and white dog on a road with its mouth open near a tennis ball,8
small dog catches a green tennis ball in its mouth .,2
yellow and white dog is catching a tennis ball on a street .,2
and white dog catching a tennis ball in its mouth .,2
man in a white shirt and tie sings into a microphone while a woman wearing a white shirt and tie plays the guitar at a concert .,0
singer and guitarist performing .,2
singer in a white button-down shirt is performing while a girl plays the guitar in the back .,2
singer singing on stange with a guitar player in the background .,8
man with short hair has a microphone in his hand and the other man is playing guitar .,8
boy is pushing a sledge through the snow at night .,9
boy with a red hat pushing a snowploe through the snow,2
small child wearing a red winter cap and a blue and black snowsuit pushing a plow through snow .,0
young child plows snow manually .,9
wearing red hat , blue jacket pushing plow in snow .,0
tan dog is running on pavement with a white dog running on grass beside it .,8
dogs , one white and one brown , run alongside each other near a grassy field .,0
dogs run down the road .,2
tan dogs running along a concrete path together .,9
yellow dogs are running side by side down a road .,2
near the beach .,2
are two motorcycles with a man and a woman on it .,2
guys with helmets are on motorcycles , each with a woman riding behind him,9
motorcycles and four riders are on the road .,2
motorcycles with two riders each .,7
dog plays on the beach .,2
white dog is running around a tumbleweed on a sand dune .,9
white dog walks across the sandy ground with a tumbleweed .,9
white poodle circles a sparkler embedded in sand .,8
playing on a beach,2
man and a woman read a book while their friend has a drink .,2
woman holds a drink while a man and a woman examine a book .,9
woman holding a red cup with a straw in it sits in front of a man and a woman looking at a book .,0
people are gathered for a picture .,2
women and a man are looking at a book .,9
